nconst,screentime,season,episode,cum_episode
nm0998489,161.0,3,3,19
nm0022306,829.0,3,3,19
nm7928115,0.0,3,3,19
nm9656790,0.0,3,3,19
nm0020329,0.0,3,3,19
nm2063213,0.0,3,3,19
nm6325955,0.0,3,3,19
nm1395410,0.0,3,3,19
nm1828818,191.0,3,3,19
nm1219099,0.0,3,3,19
nm6736759,0.0,3,3,19
nm7325131,0.0,3,3,19
nm7836038,0.0,3,3,19
nm1416900,0.0,3,3,19
nm0007664,0.0,3,3,19
nm7232332,504.0,3,3,19
nm0005120,0.0,3,3,19
nm0035334,0.0,3,3,19
nm9481962,0.0,3,3,19
nm2631436,0.0,3,3,19
nm9125441,0.0,3,3,19
nm0677310,0.0,3,3,19
nm7811049,0.0,3,3,19
nm3823884,0.0,3,3,19
nm5784413,0.0,3,3,19
nm6575546,0.0,3,3,19
nm1569513,0.0,3,3,19
nm4468899,0.0,3,3,19
nm7747190,0.0,3,3,19
nm1845550,0.0,3,3,19
nm7609013,0.0,3,3,19
nm6922083,0.0,3,3,19
nm1868511,0.0,3,3,19
nm8968714,0.0,3,3,19
nm10858730,0.0,3,3,19
nm9684220,0.0,3,3,19
nm0369241,0.0,3,3,19
nm2694584,0.0,3,3,19
nm0000708,0.0,3,3,19
nm3194791,0.0,3,3,19
nm1997152,0.0,3,3,19
nm2970187,0.0,3,3,19
nm10858875,0.0,3,3,19
nm0865626,0.0,3,3,19
nm2366996,0.0,3,3,19
nm6932113,0.0,3,3,19
nm9139453,0.0,3,3,19
nm4455452,0.0,3,3,19
nm2599365,0.0,3,3,19
nm0451039,0.0,3,3,19
nm0736622,0.0,3,3,19
nm10492805,0.0,3,3,19
nm0005286,0.0,3,3,19
nm0005346,0.0,3,3,19
nm10858865,0.0,3,3,19
nm4763657,0.0,3,3,19
nm9162660,0.0,3,3,19
nm6914631,0.0,3,3,19
nm0715250,0.0,3,3,19
nm0231283,0.0,3,3,19
nm10858866,0.0,3,3,19
nm10113394,0.0,3,3,19
nm8632185,0.0,3,3,19
nm2854706,0.0,3,3,19
nm0067289,0.0,3,3,19
nm7596733,0.0,3,3,19
nm9351811,0.0,3,3,19
nm3784038,0.0,3,3,19
nm0732309,581.0,3,3,19
nm2649618,0.0,3,3,19
nm3127378,0.0,3,3,19
nm10858907,0.0,3,3,19
nm0064769,0.0,3,3,19
nm0177684,0.0,3,3,19
nm7486145,0.0,3,3,19
nm8968713,0.0,3,3,19
nm0002064,0.0,3,3,19
nm7426827,0.0,3,3,19
nm10859043,0.0,3,3,19
nm4877882,0.0,3,3,19
nm10800302,0.0,3,3,19
nm10503336,0.0,3,3,19
nm11831982,0.0,3,3,19
nm8443632,0.0,3,3,19
nm5316223,0.0,3,3,19
nm1561803,0.0,3,3,19
nm4484458,0.0,3,3,19
nm1938954,0.0,3,3,19
nm2436618,0.0,3,3,19
nm3664430,0.0,3,3,19
nm1400028,0.0,3,3,19
nm3730354,0.0,3,3,19
nm3790450,0.0,3,3,19
nm2588460,0.0,3,3,19
nm0372961,0.0,3,3,19
nm2251731,0.0,3,3,19
nm4707628,0.0,3,3,19
nm1341875,0.0,3,3,19
nm7805172,279.0,3,3,19
nm8829871,0.0,3,3,19
nm0652663,0.0,3,3,19
nm10651052,0.0,3,3,19
nm3086344,0.0,3,3,19
nm0804670,0.0,3,3,19
nm8621079,0.0,3,3,19
nm0391738,0.0,3,3,19
nm0510499,0.0,3,3,19
nm0126260,0.0,3,3,19
nm1942245,0.0,3,3,19
nm0625664,0.0,3,3,19
nm1051091,0.0,3,3,19
nm5400943,0.0,3,3,19
nm0019972,0.0,3,3,19
nm4496720,0.0,3,3,19
nm0321047,0.0,3,3,19
nm0660357,0.0,3,3,19
nm7428203,0.0,3,3,19
nm2068715,442.0,3,3,19
nm6596476,0.0,3,3,19
nm1172764,0.0,3,3,19
nm0507097,0.0,3,3,19
nm8672061,0.0,3,3,19
nm8712537,0.0,3,3,19
nm4145450,0.0,3,3,19
nm5318612,0.0,3,3,19
nm0342399,0.0,3,3,19
nm0640669,0.0,3,3,19
nm0341289,0.0,3,3,19
nm11844260,0.0,3,3,19
nm0183698,0.0,3,3,19
nm1464987,0.0,3,3,19
nm3833201,0.0,3,3,19
nm0899681,0.0,3,3,19
nm7661798,0.0,3,3,19
nm0039162,0.0,3,3,19
nm9689239,0.0,3,3,19
nm5216674,0.0,3,3,19
nm2724431,0.0,3,3,19
nm0501999,0.0,3,3,19
nm1382520,0.0,3,3,19
nm10832523,0.0,3,3,19
nm9321976,0.0,3,3,19
nm10663114,0.0,3,3,19
nm0337020,0.0,3,3,19
nm3825890,0.0,3,3,19
nm1032698,0.0,3,3,19
nm4937798,0.0,3,3,19
nm0630149,0.0,3,3,19
nm0633604,0.0,3,3,19
nm2626729,0.0,3,3,19
nm2945443,0.0,3,3,19
nm0629762,0.0,3,3,19
nm3735340,0.0,3,3,19
nm3997201,0.0,3,3,19
nm2555508,0.0,3,3,19
nm1995518,0.0,3,3,19
nm11194853,0.0,3,3,19
nm5408297,0.0,3,3,19
nm6345766,0.0,3,3,19
nm2830921,0.0,3,3,19
nm9386229,0.0,3,3,19
nm10445529,0.0,3,3,19
nm5213022,0.0,3,3,19
nm3998232,0.0,3,3,19
nm8722705,0.0,3,3,19
nm3115672,0.0,3,3,19
nm3588591,0.0,3,3,19
nm0249378,0.0,3,3,19
nm2204675,0.0,3,3,19
nm4941776,0.0,3,3,19
nm13709685,189.0,3,3,19
nm2740432,323.0,3,3,19
nm9465479,278.0,3,3,19
nm2828257,0.0,3,3,19
nm5691930,0.0,3,3,19
nm3859763,0.0,3,3,19
nm5385972,0.0,3,3,19
nm1108188,0.0,3,3,19
nm8305739,0.0,3,3,19
nm0010075,113.0,3,3,19
nm0390229,155.0,3,3,19
nm2062703,156.0,3,3,19
nm0145009,0.0,3,3,19
nm2320740,0.0,3,3,19
nm13711233,0.0,3,3,19
nm13711234,0.0,3,3,19
nm12595343,0.0,3,3,19
nm11253362,0.0,3,3,19
nm3979748,0.0,3,3,19
nm0001218,0.0,3,3,19
nm6757431,0.0,3,3,19
nm3164080,0.0,3,3,19
nm10472416,85.0,3,3,19
nm6125416,471.0,3,3,19
nm1837990,95.0,3,3,19
nm4124639,175.0,3,3,19
nm0095746,99.0,3,3,19
nm1072959,100.0,3,3,19
nm4197984,240.0,3,3,19
nm11283975,22.0,3,3,19
nm8323958,196.0,3,3,19
nm12051167,136.0,3,3,19
nm13134361,136.0,3,3,19
nm4877630,134.0,3,3,19
nm1505364,65.0,3,3,19
nm4758544,60.0,3,3,19
nm0917060,56.0,3,3,19
nm3117780,27.0,3,3,19
nm2316016,159.0,3,3,19
nm5824806,201.0,3,3,19
nm1047968,0.0,3,3,19
nm12083304,0.0,3,3,19
nm0244432,0.0,3,3,19
nm11884404,0.0,3,3,19
nm8346956,0.0,3,3,19
nm9137651,0.0,3,3,19
nm0312334,0.0,3,3,19
nm8530399,0.0,3,3,19
nm8293944,0.0,3,3,19
nm1178525,0.0,3,3,19
nm0533884,0.0,3,3,19
nm0531734,0.0,3,3,19
nm1335292,0.0,3,3,19
nm0243678,0.0,3,3,19
nm0001663,0.0,3,3,19
nm3615514,0.0,3,3,19
nm9692502,0.0,3,3,19
nm0668702,0.0,3,3,19
nm1660027,0.0,3,3,19
nm6021290,0.0,3,3,19
nm7718443,0.0,3,3,19
nm5756305,0.0,3,3,19
nm1082823,0.0,3,3,19
nm5531364,0.0,3,3,19
nm10814744,0.0,3,3,19
nm11689578,0.0,3,3,19
nm1895271,0.0,3,3,19
nm1705467,0.0,3,3,19
nm0042336,0.0,3,3,19
nm1971004,0.0,3,3,19
nm7636245,0.0,3,3,19
nm0217221,0.0,3,3,19
nm8133624,0.0,3,3,19
nm8493111,0.0,3,3,19
nm7624031,0.0,3,3,19
nm0498083,0.0,3,3,19
nm6364830,0.0,3,3,19
nm5045671,0.0,3,3,19
nm8488639,0.0,3,4,20
nm4240263,0.0,3,4,20
nm1069800,306.0,3,4,20
nm0651456,0.0,3,4,20
nm1102278,865.0,3,4,20
nm6970024,0.0,3,4,20
nm4425051,944.0,3,4,20
nm0609150,0.0,3,4,20
nm3678876,0.0,3,4,20
nm1900772,407.0,3,4,20
nm3929195,750.0,3,4,20
nm0670408,0.0,3,4,20
nm0000223,0.0,3,4,20
nm2281371,267.0,3,4,20
nm3901596,0.0,3,4,20
nm0193639,0.0,3,4,20
nm2003700,205.0,3,4,20
nm1307435,0.0,3,4,20
nm1756121,104.0,3,4,20
nm4981734,0.0,3,4,20
nm0266422,0.0,3,4,20
nm0881631,1136.0,3,4,20
nm4666051,0.0,3,4,20
nm2130844,0.0,3,4,20
nm6288116,0.0,3,4,20
nm0072648,0.0,3,4,20
nm7068138,0.0,3,4,20
nm0637992,0.0,3,4,20
nm4007618,0.0,3,4,20
nm5092703,0.0,3,4,20
nm7343952,0.0,3,4,20
nm6150071,919.0,3,4,20
nm0265994,0.0,3,4,20
nm5102131,0.0,3,4,20
nm0948580,0.0,3,4,20
nm0877304,0.0,3,4,20
nm2002239,0.0,3,4,20
nm5973363,0.0,3,4,20
nm9339903,0.0,3,4,20
nm6844613,0.0,3,4,20
nm4415642,0.0,3,4,20
nm0261170,0.0,3,4,20
nm0028625,0.0,3,4,20
nm3398072,0.0,3,4,20
nm10104439,0.0,3,4,20
nm4538459,0.0,3,4,20
nm5044034,0.0,3,4,20
nm1854087,0.0,3,4,20
nm0057217,0.0,3,4,20
nm2671505,0.0,3,4,20
nm0998489,0.0,3,4,20
nm0022306,787.0,3,4,20
nm7928115,0.0,3,4,20
nm9656790,0.0,3,4,20
nm0020329,0.0,3,4,20
nm2063213,0.0,3,4,20
nm6325955,0.0,3,4,20
nm1395410,0.0,3,4,20
nm1828818,0.0,3,4,20
nm1219099,0.0,3,4,20
nm6736759,0.0,3,4,20
nm7325131,0.0,3,4,20
nm7836038,0.0,3,4,20
nm1416900,0.0,3,4,20
nm0007664,0.0,3,4,20
nm7232332,927.0,3,4,20
nm0005120,0.0,3,4,20
nm0035334,0.0,3,4,20
nm9481962,0.0,3,4,20
nm2631436,0.0,3,4,20
nm9125441,0.0,3,4,20
nm0677310,0.0,3,4,20
nm7811049,0.0,3,4,20
nm3823884,0.0,3,4,20
nm5784413,0.0,3,4,20
nm6575546,0.0,3,4,20
nm1569513,0.0,3,4,20
nm4468899,0.0,3,4,20
nm7747190,0.0,3,4,20
nm1845550,0.0,3,4,20
nm7609013,0.0,3,4,20
nm6922083,0.0,3,4,20
nm1868511,0.0,3,4,20
nm8968714,0.0,3,4,20
nm10858730,0.0,3,4,20
nm9684220,0.0,3,4,20
nm0369241,0.0,3,4,20
nm2694584,0.0,3,4,20
nm0000708,0.0,3,4,20
nm3194791,0.0,3,4,20
nm1997152,0.0,3,4,20
nm2970187,0.0,3,4,20
nm10858875,0.0,3,4,20
nm0865626,0.0,3,4,20
nm2366996,0.0,3,4,20
nm6932113,0.0,3,4,20
nm9139453,0.0,3,4,20
nm4455452,0.0,3,4,20
nm2599365,0.0,3,4,20
nm0451039,0.0,3,4,20
nm0736622,0.0,3,4,20
nm10492805,0.0,3,4,20
nm0005286,0.0,3,4,20
nm0005346,0.0,3,4,20
nm10858865,0.0,3,4,20
nm4763657,0.0,3,4,20
nm9162660,0.0,3,4,20
nm6914631,0.0,3,4,20
nm0715250,0.0,3,4,20
nm0231283,0.0,3,4,20
nm10858866,0.0,3,4,20
nm10113394,0.0,3,4,20
nm8632185,0.0,3,4,20
nm2854706,0.0,3,4,20
nm0067289,0.0,3,4,20
nm7596733,0.0,3,4,20
nm9351811,0.0,3,4,20
nm3784038,0.0,3,4,20
nm0732309,0.0,3,4,20
nm2649618,0.0,3,4,20
nm3127378,0.0,3,4,20
nm10858907,0.0,3,4,20
nm0064769,0.0,3,4,20
nm0177684,0.0,3,4,20
nm7486145,0.0,3,4,20
nm8968713,0.0,3,4,20
nm0002064,319.0,3,4,20
nm7426827,0.0,3,4,20
nm10859043,0.0,3,4,20
nm4877882,0.0,3,4,20
nm10800302,0.0,3,4,20
nm10503336,0.0,3,4,20
nm11831982,0.0,3,4,20
nm8443632,0.0,3,4,20
nm5316223,0.0,3,4,20
nm1561803,0.0,3,4,20
nm4484458,0.0,3,4,20
nm1938954,0.0,3,4,20
nm2436618,0.0,3,4,20
nm3664430,0.0,3,4,20
nm1400028,0.0,3,4,20
nm3730354,0.0,3,4,20
nm3790450,0.0,3,4,20
nm2588460,0.0,3,4,20
nm0372961,0.0,3,4,20
nm2251731,0.0,3,4,20
nm4707628,431.0,3,4,20
nm1341875,0.0,3,4,20
nm7805172,0.0,3,4,20
nm8829871,0.0,3,4,20
nm0652663,0.0,3,4,20
nm10651052,0.0,3,4,20
nm3086344,0.0,3,4,20
nm0804670,0.0,3,4,20
nm8621079,0.0,3,4,20
nm0391738,0.0,3,4,20
nm0510499,0.0,3,4,20
nm0126260,0.0,3,4,20
nm1942245,0.0,3,4,20
nm0625664,0.0,3,4,20
nm1051091,0.0,3,4,20
nm5400943,0.0,3,4,20
nm0019972,0.0,3,4,20
nm4496720,0.0,3,4,20
nm0321047,0.0,3,4,20
nm0660357,0.0,3,4,20
nm7428203,0.0,3,4,20
nm2068715,44.0,3,4,20
nm6596476,0.0,3,4,20
nm1172764,0.0,3,4,20
nm0507097,0.0,3,4,20
nm8672061,0.0,3,4,20
nm8712537,0.0,3,4,20
nm4145450,0.0,3,4,20
nm5318612,0.0,3,4,20
nm0342399,0.0,3,4,20
nm0640669,0.0,3,4,20
nm0341289,0.0,3,4,20
nm11844260,0.0,3,4,20
nm0183698,0.0,3,4,20
nm1464987,0.0,3,4,20
nm3833201,0.0,3,4,20
nm0899681,0.0,3,4,20
nm7661798,0.0,3,4,20
nm0039162,0.0,3,4,20
nm9689239,0.0,3,4,20
nm5216674,0.0,3,4,20
nm2724431,0.0,3,4,20
nm0501999,0.0,3,4,20
nm1382520,0.0,3,4,20
nm10832523,0.0,3,4,20
nm9321976,0.0,3,4,20
nm10663114,0.0,3,4,20
nm0337020,0.0,3,4,20
nm3825890,0.0,3,4,20
nm1032698,0.0,3,4,20
nm4937798,0.0,3,4,20
nm0630149,0.0,3,4,20
nm0633604,0.0,3,4,20
nm2626729,0.0,3,4,20
nm2945443,0.0,3,4,20
nm0629762,0.0,3,4,20
nm3735340,0.0,3,4,20
nm3997201,0.0,3,4,20
nm2555508,0.0,3,4,20
nm1995518,0.0,3,4,20
nm11194853,0.0,3,4,20
nm5408297,0.0,3,4,20
nm6345766,0.0,3,4,20
nm2830921,0.0,3,4,20
nm9386229,0.0,3,4,20
nm10445529,0.0,3,4,20
nm5213022,0.0,3,4,20
nm3998232,0.0,3,4,20
nm8722705,0.0,3,4,20
nm3115672,0.0,3,4,20
nm3588591,0.0,3,4,20
nm0249378,107.0,3,4,20
nm2204675,0.0,3,4,20
nm4941776,0.0,3,4,20
nm13709685,0.0,3,4,20
nm2740432,448.0,3,4,20
nm9465479,0.0,3,4,20
nm2828257,0.0,3,4,20
nm5691930,0.0,3,4,20
nm3859763,0.0,3,4,20
nm5385972,0.0,3,4,20
nm1108188,0.0,3,4,20
nm8305739,0.0,3,4,20
nm0010075,121.0,3,4,20
nm0390229,0.0,3,4,20
nm2062703,10.0,3,4,20
nm0145009,0.0,3,4,20
nm2320740,0.0,3,4,20
nm13711233,0.0,3,4,20
nm13711234,0.0,3,4,20
nm12595343,0.0,3,4,20
nm11253362,151.0,3,4,20
nm3979748,0.0,3,4,20
nm0001218,0.0,3,4,20
nm6757431,0.0,3,4,20
nm3164080,0.0,3,4,20
nm10472416,0.0,3,4,20
nm6125416,0.0,3,4,20
nm1837990,0.0,3,4,20
nm4124639,0.0,3,4,20
nm0095746,0.0,3,4,20
nm1072959,0.0,3,4,20
nm4197984,0.0,3,4,20
nm11283975,0.0,3,4,20
nm8323958,0.0,3,4,20
nm12051167,0.0,3,4,20
nm13134361,0.0,3,4,20
nm4877630,0.0,3,4,20
nm1505364,0.0,3,4,20
nm4758544,0.0,3,4,20
nm0917060,0.0,3,4,20
nm3117780,0.0,3,4,20
nm2316016,141.0,3,4,20
nm5824806,0.0,3,4,20
nm1047968,18.0,3,4,20
nm12083304,18.0,3,4,20
nm0244432,15.0,3,4,20
nm11884404,62.0,3,4,20
nm8346956,60.0,3,4,20
nm9137651,211.0,3,4,20
nm0312334,172.0,3,4,20
nm8530399,172.0,3,4,20
nm8293944,0.0,3,4,20
nm1178525,0.0,3,4,20
nm0533884,0.0,3,4,20
nm0531734,0.0,3,4,20
nm1335292,0.0,3,4,20
nm0243678,0.0,3,4,20
nm0001663,0.0,3,4,20
nm3615514,0.0,3,4,20
nm9692502,0.0,3,4,20
nm0668702,0.0,3,4,20
nm1660027,0.0,3,4,20
nm6021290,0.0,3,4,20
nm7718443,0.0,3,4,20
nm5756305,0.0,3,4,20
nm1082823,0.0,3,4,20
nm5531364,0.0,3,4,20
nm10814744,0.0,3,4,20
nm11689578,0.0,3,4,20
nm1895271,0.0,3,4,20
nm1705467,0.0,3,4,20
nm0042336,0.0,3,4,20
nm1971004,0.0,3,4,20
nm7636245,0.0,3,4,20
nm0217221,0.0,3,4,20
nm8133624,0.0,3,4,20
nm8493111,0.0,3,4,20
nm7624031,0.0,3,4,20
nm0498083,0.0,3,4,20
nm6364830,0.0,3,4,20
nm5045671,0.0,3,4,20
nm8488639,0.0,3,5,21
nm4240263,0.0,3,5,21
nm1069800,440.0,3,5,21
nm0651456,0.0,3,5,21
nm1102278,607.0,3,5,21
nm6970024,204.0,3,5,21
nm4425051,1048.0,3,5,21
nm0609150,0.0,3,5,21
nm3678876,0.0,3,5,21
nm1900772,300.0,3,5,21
nm3929195,709.0,3,5,21
nm0670408,0.0,3,5,21
nm0000223,0.0,3,5,21
nm2281371,380.0,3,5,21
nm3901596,0.0,3,5,21
nm0193639,0.0,3,5,21
nm2003700,56.0,3,5,21
nm1307435,0.0,3,5,21
nm1756121,0.0,3,5,21
nm4981734,0.0,3,5,21
nm0266422,0.0,3,5,21
nm0881631,1279.0,3,5,21
nm4666051,0.0,3,5,21
nm2130844,0.0,3,5,21
nm6288116,0.0,3,5,21
nm0072648,0.0,3,5,21
nm7068138,0.0,3,5,21
nm0637992,0.0,3,5,21
nm4007618,0.0,3,5,21
nm5092703,0.0,3,5,21
nm7343952,0.0,3,5,21
nm6150071,407.0,3,5,21
nm0265994,0.0,3,5,21
nm5102131,0.0,3,5,21
nm0948580,0.0,3,5,21
nm0877304,0.0,3,5,21
nm2002239,0.0,3,5,21
nm5973363,0.0,3,5,21
nm9339903,0.0,3,5,21
nm6844613,0.0,3,5,21
nm4415642,60.0,3,5,21
nm0261170,0.0,3,5,21
nm0028625,0.0,3,5,21
nm3398072,0.0,3,5,21
nm10104439,0.0,3,5,21
nm4538459,0.0,3,5,21
nm5044034,0.0,3,5,21
nm1854087,0.0,3,5,21
nm0057217,0.0,3,5,21
nm2671505,0.0,3,5,21
nm0998489,0.0,3,5,21
nm0022306,964.0,3,5,21
nm7928115,0.0,3,5,21
nm9656790,0.0,3,5,21
nm0020329,0.0,3,5,21
nm2063213,0.0,3,5,21
nm6325955,0.0,3,5,21
nm1395410,0.0,3,5,21
nm1828818,177.0,3,5,21
nm1219099,0.0,3,5,21
nm6736759,0.0,3,5,21
nm7325131,0.0,3,5,21
nm7836038,0.0,3,5,21
nm1416900,0.0,3,5,21
nm0007664,0.0,3,5,21
nm7232332,326.0,3,5,21
nm0005120,0.0,3,5,21
nm0035334,0.0,3,5,21
nm9481962,0.0,3,5,21
nm2631436,0.0,3,5,21
nm9125441,0.0,3,5,21
nm0677310,0.0,3,5,21
nm7811049,0.0,3,5,21
nm3823884,0.0,3,5,21
nm5784413,0.0,3,5,21
nm6575546,0.0,3,5,21
nm1569513,0.0,3,5,21
nm4468899,0.0,3,5,21
nm7747190,0.0,3,5,21
nm1845550,0.0,3,5,21
nm7609013,0.0,3,5,21
nm6922083,0.0,3,5,21
nm1868511,0.0,3,5,21
nm8968714,0.0,3,5,21
nm10858730,0.0,3,5,21
nm9684220,0.0,3,5,21
nm0369241,0.0,3,5,21
nm2694584,0.0,3,5,21
nm0000708,0.0,3,5,21
nm3194791,0.0,3,5,21
nm1997152,0.0,3,5,21
nm2970187,0.0,3,5,21
nm10858875,0.0,3,5,21
nm0865626,0.0,3,5,21
nm2366996,0.0,3,5,21
nm6932113,0.0,3,5,21
nm9139453,0.0,3,5,21
nm4455452,0.0,3,5,21
nm2599365,0.0,3,5,21
nm0451039,0.0,3,5,21
nm0736622,82.0,3,5,21
nm10492805,0.0,3,5,21
nm0005286,0.0,3,5,21
nm0005346,0.0,3,5,21
nm10858865,0.0,3,5,21
nm4763657,0.0,3,5,21
nm9162660,0.0,3,5,21
nm6914631,0.0,3,5,21
nm0715250,0.0,3,5,21
nm0231283,0.0,3,5,21
nm10858866,0.0,3,5,21
nm10113394,0.0,3,5,21
nm8632185,0.0,3,5,21
nm2854706,0.0,3,5,21
nm0067289,0.0,3,5,21
nm7596733,0.0,3,5,21
nm9351811,0.0,3,5,21
nm3784038,0.0,3,5,21
nm0732309,0.0,3,5,21
nm2649618,0.0,3,5,21
nm3127378,0.0,3,5,21
nm10858907,0.0,3,5,21
nm0064769,0.0,3,5,21
nm0177684,0.0,3,5,21
nm7486145,0.0,3,5,21
nm8968713,0.0,3,5,21
nm0002064,0.0,3,5,21
nm7426827,0.0,3,5,21
nm10859043,0.0,3,5,21
nm4877882,0.0,3,5,21
nm10800302,0.0,3,5,21
nm10503336,0.0,3,5,21
nm11831982,0.0,3,5,21
nm8443632,0.0,3,5,21
nm5316223,0.0,3,5,21
nm1561803,0.0,3,5,21
nm4484458,0.0,3,5,21
nm1938954,0.0,3,5,21
nm2436618,0.0,3,5,21
nm3664430,0.0,3,5,21
nm1400028,0.0,3,5,21
nm3730354,0.0,3,5,21
nm3790450,0.0,3,5,21
nm2588460,0.0,3,5,21
nm0372961,0.0,3,5,21
nm2251731,0.0,3,5,21
nm4707628,0.0,3,5,21
nm1341875,0.0,3,5,21
nm7805172,0.0,3,5,21
nm8829871,0.0,3,5,21
nm0652663,0.0,3,5,21
nm10651052,0.0,3,5,21
nm3086344,0.0,3,5,21
nm0804670,0.0,3,5,21
nm8621079,0.0,3,5,21
nm0391738,0.0,3,5,21
nm0510499,0.0,3,5,21
nm0126260,0.0,3,5,21
nm1942245,0.0,3,5,21
nm0625664,0.0,3,5,21
nm1051091,0.0,3,5,21
nm5400943,0.0,3,5,21
nm0019972,0.0,3,5,21
nm4496720,0.0,3,5,21
nm0321047,0.0,3,5,21
nm0660357,0.0,3,5,21
nm7428203,0.0,3,5,21
nm2068715,56.0,3,5,21
nm6596476,0.0,3,5,21
nm1172764,0.0,3,5,21
nm0507097,0.0,3,5,21
nm8672061,0.0,3,5,21
nm8712537,0.0,3,5,21
nm4145450,0.0,3,5,21
nm5318612,0.0,3,5,21
nm0342399,0.0,3,5,21
nm0640669,0.0,3,5,21
nm0341289,0.0,3,5,21
nm11844260,0.0,3,5,21
nm0183698,0.0,3,5,21
nm1464987,0.0,3,5,21
nm3833201,0.0,3,5,21
nm0899681,0.0,3,5,21
nm7661798,0.0,3,5,21
nm0039162,0.0,3,5,21
nm9689239,0.0,3,5,21
nm5216674,0.0,3,5,21
nm2724431,0.0,3,5,21
nm0501999,0.0,3,5,21
nm1382520,0.0,3,5,21
nm10832523,0.0,3,5,21
nm9321976,0.0,3,5,21
nm10663114,0.0,3,5,21
nm0337020,0.0,3,5,21
nm3825890,0.0,3,5,21
nm1032698,0.0,3,5,21
nm4937798,0.0,3,5,21
nm0630149,0.0,3,5,21
nm0633604,0.0,3,5,21
nm2626729,0.0,3,5,21
nm2945443,0.0,3,5,21
nm0629762,0.0,3,5,21
nm3735340,0.0,3,5,21
nm3997201,0.0,3,5,21
nm2555508,0.0,3,5,21
nm1995518,0.0,3,5,21
nm11194853,85.0,3,5,21
nm5408297,0.0,3,5,21
nm6345766,0.0,3,5,21
nm2830921,0.0,3,5,21
nm9386229,0.0,3,5,21
nm10445529,0.0,3,5,21
nm5213022,0.0,3,5,21
nm3998232,32.0,3,5,21
nm8722705,0.0,3,5,21
nm3115672,0.0,3,5,21
nm3588591,0.0,3,5,21
nm0249378,56.0,3,5,21
nm2204675,0.0,3,5,21
nm4941776,81.0,3,5,21
nm13709685,0.0,3,5,21
nm2740432,207.0,3,5,21
nm9465479,0.0,3,5,21
nm2828257,0.0,3,5,21
nm5691930,0.0,3,5,21
nm3859763,0.0,3,5,21
nm5385972,0.0,3,5,21
nm1108188,0.0,3,5,21
nm8305739,0.0,3,5,21
nm0010075,428.0,3,5,21
nm0390229,258.0,3,5,21
nm2062703,57.0,3,5,21
nm0145009,0.0,3,5,21
nm2320740,0.0,3,5,21
nm13711233,0.0,3,5,21
nm13711234,0.0,3,5,21
nm12595343,0.0,3,5,21
nm11253362,0.0,3,5,21
nm3979748,0.0,3,5,21
nm0001218,0.0,3,5,21
nm6757431,0.0,3,5,21
nm3164080,0.0,3,5,21
nm10472416,0.0,3,5,21
nm6125416,0.0,3,5,21
nm1837990,0.0,3,5,21
nm4124639,0.0,3,5,21
nm0095746,0.0,3,5,21
nm1072959,0.0,3,5,21
nm4197984,0.0,3,5,21
nm11283975,0.0,3,5,21
nm8323958,0.0,3,5,21
nm12051167,0.0,3,5,21
nm13134361,0.0,3,5,21
nm4877630,0.0,3,5,21
nm1505364,0.0,3,5,21
nm4758544,0.0,3,5,21
nm0917060,268.0,3,5,21
nm3117780,0.0,3,5,21
nm2316016,89.0,3,5,21
nm5824806,0.0,3,5,21
nm1047968,0.0,3,5,21
nm12083304,0.0,3,5,21
nm0244432,0.0,3,5,21
nm11884404,0.0,3,5,21
nm8346956,0.0,3,5,21
nm9137651,0.0,3,5,21
nm0312334,0.0,3,5,21
nm8530399,0.0,3,5,21
nm8293944,111.0,3,5,21
nm1178525,52.0,3,5,21
nm0533884,78.0,3,5,21
nm0531734,69.0,3,5,21
nm1335292,71.0,3,5,21
nm0243678,38.0,3,5,21
nm0001663,271.0,3,5,21
nm3615514,17.0,3,5,21
nm9692502,0.0,3,5,21
nm0668702,0.0,3,5,21
nm1660027,0.0,3,5,21
nm6021290,0.0,3,5,21
nm7718443,0.0,3,5,21
nm5756305,0.0,3,5,21
nm1082823,0.0,3,5,21
nm5531364,0.0,3,5,21
nm10814744,0.0,3,5,21
nm11689578,0.0,3,5,21
nm1895271,0.0,3,5,21
nm1705467,0.0,3,5,21
nm0042336,0.0,3,5,21
nm1971004,0.0,3,5,21
nm7636245,0.0,3,5,21
nm0217221,0.0,3,5,21
nm8133624,0.0,3,5,21
nm8493111,0.0,3,5,21
nm7624031,0.0,3,5,21
nm0498083,0.0,3,5,21
nm6364830,0.0,3,5,21
nm5045671,0.0,3,5,21
nm8488639,0.0,3,6,22
nm4240263,0.0,3,6,22
nm1069800,0.0,3,6,22
nm0651456,0.0,3,6,22
nm1102278,736.0,3,6,22
nm6970024,0.0,3,6,22
nm4425051,744.0,3,6,22
nm0609150,0.0,3,6,22
nm3678876,0.0,3,6,22
nm1900772,362.0,3,6,22
nm3929195,1105.0,3,6,22
nm0670408,0.0,3,6,22
nm0000223,0.0,3,6,22
nm2281371,277.0,3,6,22
nm3901596,0.0,3,6,22
nm0193639,0.0,3,6,22
nm2003700,346.0,3,6,22
nm1307435,0.0,3,6,22
nm1756121,157.0,3,6,22
nm4981734,0.0,3,6,22
nm0266422,0.0,3,6,22
nm0881631,510.0,3,6,22
nm4666051,0.0,3,6,22
nm2130844,0.0,3,6,22
nm6288116,0.0,3,6,22
nm0072648,0.0,3,6,22
nm7068138,0.0,3,6,22
nm0637992,0.0,3,6,22
nm4007618,0.0,3,6,22
